title,address,city,state,postal_code,price,facts and features,real estate provider,url
New Construction,2121 Webster St # 71CQX5,San Francisco,CA,94115,"$3,595,000+","2 bds , 2 ba , 1,793+ sqft",,https://www.zillow.com/community/pacific/2093980393_zpid/
New Construction,2655 Bush St # J3OSP7,San Francisco,CA,94115,"$1,299,000+","2 bds , 2 ba , 1,115+ sqft",,https://www.zillow.com/community/district-at-lower-pacific-heights/2090800293_zpid/
House For Sale,2709 Jackson St,San Francisco,CA,94115,"$6,895,000","7 bds , 6 ba , 6,187 sqft",,https://www.zillow.com/homedetails/2709-Jackson-St-San-Francisco-CA-94115/15081212_zpid/
Condo For Sale,2077 Golden Gate Ave,San Francisco,CA,94115,"$1,579,000","3 bds , 2 ba , -- sqft",Compass,https://www.zillow.com/homedetails/2077-Golden-Gate-Ave-San-Francisco-CA-94115/2118043668_zpid/
Condo For Sale,2238 Divisadero St,San Francisco,CA,94115,"$1,795,000","3 bds , 2 ba , 1,790 sqft",,https://www.zillow.com/homedetails/2238-Divisadero-St-San-Francisco-CA-94115/53153245_zpid/
Condo For Sale,2529 Post St,San Francisco,CA,94115,"$1,095,000","3 bds , 1 ba , 1,510 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/2529-Post-St-San-Francisco-CA-94115/15083748_zpid/
Co-op For Sale,45 Lottie Bennett Ln APT 1,San Francisco,CA,94115,"$539,000","2 bds , 1 ba , 840 sqft",,https://www.zillow.com/homedetails/45-Lottie-Bennett-Ln-APT-1-San-Francisco-CA-94115/64972009_zpid/
Apartment For Sale,2703 Jackson St,San Francisco,CA,94115,"$3,600,000","Studio , 2 ba , -- sqft",,https://www.zillow.com/homedetails/2703-Jackson-St-San-Francisco-CA-94115/2090909518_zpid/
Apartment For Sale,2703 2705 Jackson St,San Francisco,CA,94115,"$3,600,000","Studio , -- ba , -- sqft",Alain Pinel Investment Group,https://www.zillow.com/homedetails/2703-2705-Jackson-St-San-Francisco-CA-94115/2090910940_zpid/
Condo For Sale,1288 Mcallister St APT 302,San Francisco,CA,94115,"$1,499,000","2 bds , 2 ba , 1,300 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/1288-Mcallister-St-APT-302-San-Francisco-CA-94115/15078068_zpid/
Coming Soon,2878 Jackson St,San Francisco,CA,94115,"$1,399,000","2 bds , 1 ba , 1,360 sqft",,https://www.zillow.com/homedetails/2878-Jackson-St-San-Francisco-CA-94115/2090938023_zpid/
Condo For Sale,1828 Eddy St UNIT 104,San Francisco,CA,94115,"$979,000","2 bds , 2 ba , 926 sqft",Berkshire Hathaway Home Services California Realty,https://www.zillow.com/homedetails/1828-Eddy-St-UNIT-104-San-Francisco-CA-94115/2090941875_zpid/
Apartment For Sale,2060 Divisadero St,San Francisco,CA,94115,"$5,995,000","Studio , -- ba , 4,809 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/2060-Divisadero-St-San-Francisco-CA-94115/2090950307_zpid/
