title,address,city,state,postal_code,price,facts and features,real estate provider,url
Condo For Sale,750 2nd St APT 301,San Francisco,CA,94107,"$2,195,000","2 bds , 3 ba , 1,612 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/750-2nd-St-APT-301-San-Francisco-CA-94107/122244766_zpid/
Condo For Sale,229 Brannan St UNIT 11E,San Francisco,CA,94107,"$1,595,000","2 bds , 2 ba , 1,058 sqft",Sotheby's International Realty - San Francisco Brokerage,https://www.zillow.com/homedetails/229-Brannan-St-UNIT-11E-San-Francisco-CA-94107/59700564_zpid/
House For Sale,910 Carolina St,San Francisco,CA,94107,"$3,995,000","4 bds , 4.5 ba , 3,960 sqft",Vanguard Properties,https://www.zillow.com/homedetails/910-Carolina-St-San-Francisco-CA-94107/15151534_zpid/
Condo For Sale,234 Ritch St,San Francisco,CA,94107,"$2,999,000","2 bds , 2 ba , 2,253 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/234-Ritch-St-San-Francisco-CA-94107/80734121_zpid/
Condo For Sale,631 Folsom St APT 4E,San Francisco,CA,94107,"$899,000","2 bds , 2 ba , 906 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/631-Folsom-St-APT-4E-San-Francisco-CA-94107/89239279_zpid/
Coming Soon,260 King St UNIT 909,San Francisco,CA,94107,"$850,000","1 bd , 1 ba , 823 sqft",Climb Real Estate,https://www.zillow.com/homedetails/260-King-St-UNIT-909-San-Francisco-CA-94107/69819642_zpid/
House For Sale,865 Rhode Island St,San Francisco,CA,94107,"$3,998,000","4 bds , 5 ba , 3,755 sqft",Compass,https://www.zillow.com/homedetails/865-Rhode-Island-St-San-Francisco-CA-94107/15150458_zpid/
Condo For Sale,200 Brannan St APT 437,San Francisco,CA,94107,"$3,595,000","3 bds , 4 ba , 2,903 sqft",Sotheby's International Realty - San Francisco Brokerage,https://www.zillow.com/homedetails/200-Brannan-St-APT-437-San-Francisco-CA-94107/69817645_zpid/
Apartment For Sale,77 Dow Pl APT 106,San Francisco,CA,94107,"$1,110,000","1 bd , 1.5 ba , 1,256 sqft",Climb Real Estate,https://www.zillow.com/homedetails/77-Dow-Pl-APT-106-San-Francisco-CA-94107/61287356_zpid/
Condo For Sale,88 King St APT 104,San Francisco,CA,94107,"$1,495,000","3 bds , 3 ba , 1,526 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/88-King-St-APT-104-San-Francisco-CA-94107/54854634_zpid/
Lot/Land For Sale,1058 Mississippi St,San Francisco,CA,94107,"$695,000","2,495 sqft lot",,https://www.zillow.com/homedetails/1058-Mississippi-St-San-Francisco-CA-94107/125272484_zpid/
Apartment For Sale,923-925 Vermont St,SAN FRANCISCO,CA,94107,"$2,195,000","Studio , -- ba , 2,470 sqft",Coldwell Banker Residential Brokerage - San Francisco Pacific Heights,https://www.zillow.com/homedetails/923-925-Vermont-St-San-Francisco-CA-94107/15150327_zpid/
Condo For Sale,815 Tennessee St # 108,San Francisco,CA,94107,"$878,000","1 bd , 1 ba , 743 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/815-Tennessee-St-108-San-Francisco-CA-94107/2091167571_zpid/
Condo For Sale,229 Brannan St UNIT 7G,San Francisco,CA,94107,"$1,095,000","1 bd , 2 ba , 884 sqft",Sotheby's International Realty - San Francisco Brokerage,https://www.zillow.com/homedetails/229-Brannan-St-UNIT-7G-San-Francisco-CA-94107/59700542_zpid/
Condo For Sale,77 Dow Pl APT 500,San Francisco,CA,94107,"$1,075,000","1 bd , 1.5 ba , 1,092 sqft",Vanguard Properties,https://www.zillow.com/homedetails/77-Dow-Pl-APT-500-San-Francisco-CA-94107/60825591_zpid/
